"id","title","id_vendedor","price","condition","thumbnail","original_price","Descuento"
"MLM1321142360","Motorola Moto One Action 128 Gb Denim Blue 4 Gb Ram Liberado",579654624,4999,"new","http://http2.mlstatic.com/D_852702-MLM47767679101_102021-O.jpg",NA,NA
"MLM1424729981"," Moto G31 Dual Sim 64 Gb Gris Meteoro 4 Gb Ram",298218476,3778,"new","http://http2.mlstatic.com/D_665457-MLA49129517334_022022-O.jpg",NA,NA
"MLM949450243","Motorola Moto E6s (2020) 32 Gb Rosa 2 Gb Ram Ev",190368469,2879,"new","http://http2.mlstatic.com/D_672943-MLM46840107134_072021-O.jpg",NA,NA
"MLM1438886008","Motorola G Stylus",475619660,5800,"new","http://http2.mlstatic.com/D_799931-MLA49728042627_042022-O.jpg",NA,NA
"MLM1336387614"," Moto E7i Power 32 Gb Naranja 2 Gb Ram",465450733,3779,"new","http://http2.mlstatic.com/D_825643-MLM48125732267_112021-O.jpg",NA,NA
"MLM1448479096","Celular Moto G7 Play 32 Gb Oro Fino 2 Gb Ram Con Accesorios ",71015354,2850,"new","http://http2.mlstatic.com/D_818382-MLM50498073322_062022-O.jpg",NA,NA
"MLM1336374401"," Moto E7 32 Gb Azul Aqua 2 Gb Ram",465450733,3959,"new","http://http2.mlstatic.com/D_765460-MLM49503155016_032022-O.jpg",NA,NA
"MLM1357780548","Motorola Moto G51 5g 128gb Dual Sim 4gb Ram 50mp Indigo Blue",95428411,4479,"new","http://http2.mlstatic.com/D_660618-MLM48658557105_122021-O.jpg",NA,NA
"MLM1409584423"," Celular Moto G41 128 Gb Negro Ónix 4 Gb Ram",451405081,3815,"new","http://http2.mlstatic.com/D_711274-MLA49535290493_032022-O.jpg",NA,NA
"MLM1358460883"," Moto E20 2+32gb Pantalla 6.5 Max Huella Dual Sim Factura ",215294626,2999,"new","http://http2.mlstatic.com/D_836520-MLA48573242061_122021-O.jpg",NA,NA
"MLM1360436879"," Moto G20 128 Gb Azul Glaciar 4 Gb Ram Dual Sim",47011163,3968,"new","http://http2.mlstatic.com/D_656073-MLA48271575080_112021-O.jpg",NA,NA
"MLM1459478824","Motorola Moto G60 Dual Sim 128gb 6gb Ram Negro Moonless",682358118,4829,"new","http://http2.mlstatic.com/D_991097-MLM50730526369_072022-O.jpg",NA,NA
"MLM1495908723","Celular Motorola Moto G8 Power 64gb/4gb Dual Negro Open Box",31967659,3299,"new","http://http2.mlstatic.com/D_688958-MLM51425322914_092022-O.jpg",NA,NA
"MLM1398493853"," Moto G20 64 Gb Azul 4 Gb Ram",623693095,5500,"new","http://http2.mlstatic.com/D_947740-MLA48317871395_112021-O.jpg",NA,NA
"MLM1453908214","Motorola Defy 4/64gb 6.5  48mp 5000mah Sumergible Uso Rudo V",205013134,10999,"new","http://http2.mlstatic.com/D_756520-MLM50611470957_072022-O.jpg",NA,NA
"MLM911596661"," Moto E7 Plus 64 Gb Azul Mystic 4 Gb Ram",731932102,3444,"new","http://http2.mlstatic.com/D_623892-MLA44706781862_012021-O.jpg",NA,NA
"MLM1336379556"," Moto E6i 32 Gb Gris Metálico 2 Gb Ram",465450733,3559,"new","http://http2.mlstatic.com/D_727014-MLM48123123673_112021-O.jpg",NA,NA
"MLM1453974037","Celular Motorola Xt2227-1 E32 4gb Ram 64 Gb Color Plata",195485369,4599,"new","http://http2.mlstatic.com/D_787534-MLM50613766852_072022-O.jpg",NA,NA
"MLM1453947395"," Moto G30 128 Gb Gris Tornasol 4 Gb Ram",163571689,5669,"new","http://http2.mlstatic.com/D_791262-MLM50612994688_072022-O.jpg",NA,NA
"MLM1453984742","Celular Motorola Edge 30 6.5'' Xt2203-1 128 Gb 8 Gb Ram Azul",414112680,13399,"new","http://http2.mlstatic.com/D_874512-MLM50613400701_072022-O.jpg",NA,NA
"MLM1453949820","Celular Motorola Xt2221-2 G52 6 Gb Ram 256 Gb Color Blanco",195485369,8399,"new","http://http2.mlstatic.com/D_686814-MLM50613768160_072022-O.jpg",NA,NA
"MLM1425852327"," Moto G31 Dual Sim 64 Gb Gris Meteoro 4 Gb Ram",110964097,4038.88,"new","http://http2.mlstatic.com/D_665457-MLA49129517334_022022-O.jpg",NA,NA
"MLM1465607655","Motorola Edge 20 128 Gb Negro 6 Gb Ram",700961770,6500,"new","http://http2.mlstatic.com/D_981278-MLM50848352167_072022-O.jpg",NA,NA
"MLM1391501417","Celular Motorola G51 5g 128gb 8gb Ram Azul",451405081,4919,"new","http://http2.mlstatic.com/D_611230-MLM49357290811_032022-O.jpg",NA,NA
"MLM1481878559"," Moto G9 64gb 4gb Ram 4glte  Telefono Barato Nuevo Y Sellado",439655582,4769.1,"new","http://http2.mlstatic.com/D_950820-MLM51156127545_082022-O.jpg",NA,NA
"MLM879605218","Celular Motorola Moto Z2 Play 64 Gb Rom 4 Gb Ram",189438390,7499.49,"new","http://http2.mlstatic.com/D_663154-MLM45003592956_022021-O.jpg",NA,NA
"MLM1453940598","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Azul",414112680,6599,"new","http://http2.mlstatic.com/D_984917-MLM50613033805_072022-O.jpg",NA,NA
"MLM1321141820","Motorola Moto One Vision 128 Gb Bronce 4 Gb Ram",579654624,5199,"new","http://http2.mlstatic.com/D_853451-MLM47767293385_102021-O.jpg",NA,NA
"MLM1364615606"," Moto E7 Power Dual Sim 64 Gb Azul Tahití 4 Gb Ram",780342908,3549,"new","http://http2.mlstatic.com/D_646736-MLA46927081570_072021-O.jpg",NA,NA
"MLM1431664181","Celular Nuevo,moto G8 Power Con 64gb Mas 4ram Liberado",211971303,3648,"used","http://http2.mlstatic.com/D_970333-MLM50176537291_062022-O.jpg",NA,NA
"MLM1409929935"," Moto E5 Oro 4g 16gb 2gb Ram Telefono Barato Nuevo Y Sellado",439655582,3499,"new","http://http2.mlstatic.com/D_604796-MLM51476199760_092022-O.jpg",NA,NA
"MLM1501037725","Celular Motorola Moto G8 Plus",576298132,2999,"used","http://http2.mlstatic.com/D_749743-MLM42485868968_072020-O.jpg",NA,NA
"MLM625255126","Celular Motorola G6 Play",107485434,5500,"new","http://http2.mlstatic.com/D_774264-MLM27344542559_052018-I.jpg",NA,NA
"MLM1397704279","Moto One Fusión Plus Y Moto G 50",524393252,8800,"new","http://http2.mlstatic.com/D_804020-MLM49483684721_032022-O.jpg",NA,NA
"MLM626704326","Celular Motorola Moto G6 Plus ",322856627,7000,"new","http://http2.mlstatic.com/D_985816-MLM27401359631_052018-I.jpg",NA,NA
"MLM629784255","Moto G6 Play Dual Sim",128244740,4499,"new","http://http2.mlstatic.com/D_643384-MLM27547002701_062018-I.jpg",NA,NA
"MLM593290252","Telefono Moto G 5 Plus Total Mente Nuevo 32gb ,",164104749,6000,"new","http://http2.mlstatic.com/D_905529-MLM25894337334_082017-I.jpg",NA,NA
"MLM815261077","Celular Motorola G7 Play",400082056,2900,"new","http://http2.mlstatic.com/D_661267-MLM43422652060_092020-O.jpg",NA,NA
"MLM622382563","Moto Z2 Force Music Edition",244521548,10199,"new","http://http2.mlstatic.com/D_829380-MLM26592696692_012018-I.jpg",NA,NA
"MLM856491836","Celular Motorola One 64gb Color Negro Buen Estado ",607433176,4500,"new","http://http2.mlstatic.com/D_878768-MLM44454665782_122020-O.jpg",NA,NA
"MLM600623068","Moto G5",273581471,3600,"new","http://http2.mlstatic.com/D_827885-MLM26256953824_102017-I.jpg",NA,NA
"MLM1372291142"," Moto E20 Dual Sim 32gb Azul Aqua 2gb Ram Desbloqueado ",543318617,2850,"new","http://http2.mlstatic.com/D_723119-MLA48573175431_122021-O.jpg",NA,NA
"MLM1420456816","Smartphone Motorola G60:snapdragon 732g,ram De 6gb, M 128gb",226900267,5099,"new","http://http2.mlstatic.com/D_952419-MLM49930361960_052022-O.jpg",NA,NA
"MLM1417808921","Motorola G20 128gb - 4gb Ram Desbloqueado Nuevo Azul Glacial",183830593,3579,"new","http://http2.mlstatic.com/D_875381-MLA48271575087_112021-O.jpg",NA,NA
"MLM1360065967"," Moto E6i 32 Gb Rosa Coral 2 Gb Ram",362551830,2650,"new","http://http2.mlstatic.com/D_934540-MLM48691866923_122021-O.jpg",NA,NA
"MLM1460280482","Motorola Moto G50 Dual Sim 128gb Verde 8gb Ram Desbloqueado",1048217477,5299,"new","http://http2.mlstatic.com/D_936336-MLM50788955137_072022-O.jpg",NA,NA
"MLM1453949819","Celular Motorola Edge 30 6.5'' Xt2203-1 128 Gb 8 Gb Ram Gris",195485369,13399,"new","http://http2.mlstatic.com/D_715078-MLM50613768118_072022-O.jpg",NA,NA
"MLM1424736380"," Moto G31 Dual Sim 64 Gb Azul Cielo 4 Gb Ram",298218476,3919,"new","http://http2.mlstatic.com/D_736239-MLA49129517335_022022-O.jpg",NA,NA
"MLM1454005072","Celular Motorola Xt2221-2 G52 6 Gb Ram 256 Gb Color Negro",346628663,8399,"new","http://http2.mlstatic.com/D_622355-MLM50613778033_072022-I.jpg",NA,NA
"MLM1400889268","Motorola Edge 20 Plus ",1089941028,9700,"new","http://http2.mlstatic.com/D_994535-MLA48173939146_112021-O.jpg",NA,NA
"MLM638231647","Motorola G6 Plus Azul Oscuro",208904620,5000,"new","http://http2.mlstatic.com/D_636762-MLM27966666743_082018-I.jpg",NA,NA
"MLM1425884586"," Moto G31 Dual Sim 64 Gb Azul Cielo 4 Gb Ram",110964097,4038.88,"new","http://http2.mlstatic.com/D_736239-MLA49129517335_022022-O.jpg",NA,NA
"MLM1336373397"," Moto E6i 32 Gb Rosa Coral 2 Gb Ram",465450733,3559,"new","http://http2.mlstatic.com/D_939012-MLM48125332191_112021-O.jpg",NA,NA
"MLM1425557662"," Moto G60 Dual Sim 128 Gb Plata 6 Gb Ram",226900267,4999,"new","http://http2.mlstatic.com/D_709721-MLA49444205192_032022-O.jpg",NA,NA
"MLM1453949850","Celular Motorola Edge 30 6.5´´ Xt2203-1 128 Gb 8 Gb Ram Azul",346628663,13399,"new","http://http2.mlstatic.com/D_901919-MLM50613774738_072022-I.jpg",NA,NA
"MLM1469270576"," Moto G20 64 Gb Azul Cielo 4 Gb Ram (at&t)",73897393,3749,"new","http://http2.mlstatic.com/D_967752-MLA50915833553_072022-O.jpg",NA,NA
"MLM1446166286"," Celular Moto E20 32gb/2gb Ram Gris Grafito ",1080111890,3298,"new","http://http2.mlstatic.com/D_783234-MLA48573154475_122021-O.jpg",NA,NA
"MLM639824280","Celulares Liberados ",349337997,3450,"new","http://http2.mlstatic.com/D_915546-MLM28040187093_082018-I.jpg",NA,NA
"MLM1495912498","Celular Motorola Moto G8 Play 32gb 2gb Ram Negro Open Box",31967659,3199,"new","http://http2.mlstatic.com/D_829414-MLM51426105596_092022-O.jpg",NA,NA
"MLM601340190","Moto Z Play",247091271,6000,"new","http://http2.mlstatic.com/D_796593-MLM26300947429_112017-I.jpg",NA,NA
"MLM1453974038","Celular Motorola Edge 30 6.5'' Xt2203-1 128 Gb 8 Gb Ram Azul",195485369,13399,"new","http://http2.mlstatic.com/D_961171-MLM50613766856_072022-O.jpg",NA,NA
"MLM1410120981","Celular Motorola Moto G50 8+128gb - Gris Desbloqueado Factur",215294626,5249,"new","http://http2.mlstatic.com/D_716810-MLM49738606956_042022-O.jpg",NA,NA
"MLM1406842737"," Celular Moto G60 128 Gb Plata 6 Gb Ram",1080111890,6698,"new","http://http2.mlstatic.com/D_764000-MLA49587674410_042022-O.jpg",NA,NA
"MLM1453992334","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Azul",346628663,6599,"new","http://http2.mlstatic.com/D_997020-MLM50613724498_072022-I.jpg",NA,NA
"MLM613980173","Celular Nuevo Moto G5",280840598,3700,"new","http://http2.mlstatic.com/D_661644-MLM26878645551_022018-I.jpg",NA,NA
"MLM1351275153","Celular Motog30",429694449,5920,"new","http://http2.mlstatic.com/D_768168-MLA45686583885_042021-O.jpg",NA,NA
"MLM1446211585"," Celular Moto E20 32gb/ 2gb Ram Azul Aqua ",1080111890,3298,"new","http://http2.mlstatic.com/D_902441-MLA48573154494_122021-O.jpg",NA,NA
"MLM1453935452","Celular Motorola Xt2221-2 G52 6 Gb Ram 256 Gb Color Blanco",414112680,8399,"new","http://http2.mlstatic.com/D_940146-MLM50613401838_072022-O.jpg",NA,NA
"MLM1460292603","Motorola Moto G50 Dual Sim 128gb Gris 8gb Ram Desbloqueado",1048217477,5299,"new","http://http2.mlstatic.com/D_873598-MLM50788875497_072022-O.jpg",NA,NA
"MLM1498899758"," Moto E7i 4g 32gb 2gb Ram Telefono Barato Nuevo Y Sellado",439655582,3299,"new","http://http2.mlstatic.com/D_910721-MLM51475751911_092022-O.jpg",NA,NA
"MLM1503810795","Celular Motorola Moto G51 5g 8gb Ram 128gb  Azul Cielo",564689945,6000,"new","http://http2.mlstatic.com/D_895875-MLM51559629219_092022-O.jpg",NA,NA
"MLM1368678295","Motorola One 5g Ace 128gb Morado Liberado",294571874,5190,"new","http://http2.mlstatic.com/D_663404-MLM48905141365_012022-O.jpg",NA,NA
"MLM895712032","Celular Moto G7plus Rubí 64 Gb 4 Memoria Ram",680763155,7300,"new","http://http2.mlstatic.com/D_753570-MLM45305261767_032021-O.jpg",NA,NA
"MLM1438531956","Smartphone 128gb/4gb Android11 Motorola Motog31/4+128-gr /v",175084057,6270.99,"new","http://http2.mlstatic.com/D_995129-MLA49129352727_022022-O.jpg",NA,NA
"MLM1400477757","Celular Motorola One Macro",427902786,3699,"new","http://http2.mlstatic.com/D_978973-MLM49560217177_042022-O.jpg",NA,NA
"MLM1400109688"," Moto G Pro Dual Sim 128 Gb Mystic Indigo 4 Gb Ram",430203754,4765,"new","http://http2.mlstatic.com/D_967876-MLA45390090720_032021-O.jpg",NA,NA
"MLM1403839615","Motorola Moto Edge 30 Pro 12/256gb",834500001,18999,"used","http://http2.mlstatic.com/D_929500-MLM49628418204_042022-O.jpg",NA,NA
"MLM1454022659","Celular Motorola Xt2227-1 E32 4gb Ram 64 Gb Color Plata",346628663,4599,"new","http://http2.mlstatic.com/D_878332-MLM50613725326_072022-I.jpg",NA,NA
"MLM640317548","Moto Z2 Play ",145430296,8300,"new","http://http2.mlstatic.com/D_906117-MLM28062678349_082018-I.jpg",NA,NA
"MLM1502138796","Motorola One Zoom 128 Gb Morado Boreal 4 Gb Ram",497322889,5499,"new","http://http2.mlstatic.com/D_665453-MLM51529420941_092022-O.jpg",NA,NA
"MLM1500098158"," Moto Z4.128 Gb. Ram 4 Gb Versión Verizon.desbloqueado.nuevo",820132666,7500,"new","http://http2.mlstatic.com/D_828400-MLM51498711123_092022-O.jpg",NA,NA
"MLM893218313","Celular Moto G 8 Play 2 + 32 Gb Color Negro Nuevo",568394385,4500,"new","http://http2.mlstatic.com/D_972225-MLM45256212857_032021-O.jpg",NA,NA
"MLM1403562043","Celular Motorola G20",685180762,4300,"new","http://http2.mlstatic.com/D_927772-MLM49622564127_042022-O.jpg",NA,NA
"MLM603361778","Celular Motorola E4",238145709,3200,"new","http://http2.mlstatic.com/D_608285-MLM26425132689_112017-I.jpg",NA,NA
"MLM1460403828","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Verde",195485369,6599,"new","http://http2.mlstatic.com/D_632766-MLM50746296916_072022-I.jpg",NA,NA
"MLM1393864993","Celular  Moto G60 128 Gb Plata 6 Gb Ram",297304708,7698,"new","http://http2.mlstatic.com/D_708032-MLA47133365312_082021-O.jpg",NA,NA
"MLM1453879450","Celular Motorola Xt2221-2 G52 6 Gb Ram 256 Gb Color Negro",414112680,8399,"new","http://http2.mlstatic.com/D_751982-MLM50613033844_072022-O.jpg",NA,NA
"MLM1453904844","Celular Motorola Xt2227-1 E32 4gb Ram 64 Gb Color Plata",414112680,4599,"new","http://http2.mlstatic.com/D_809636-MLM50613034474_072022-O.jpg",NA,NA
"MLM1481003298"," Moto E20 32 Gb Gris Grafito 2 Gb Ram Telcel Nuevo C/ Sellos",29344884,2899,"new","http://http2.mlstatic.com/D_761994-MLM51134501914_082022-O.jpg",NA,NA
"MLM620990314","Moto Z2 Play Caja Y Accesorios",125515342,8500,"new","http://http2.mlstatic.com/D_619292-MLM27154815352_042018-I.jpg",NA,NA
"MLM1414387090","Celular  Moto G50 64 Gb Acqua Green 4 Gb Ram",451405081,5999,"new","http://http2.mlstatic.com/D_609310-MLA47709101126_092021-O.jpg",NA,NA
"MLM1411538307","Moto E5 Normal Piezas Refacciones Pregunte (xt 1944 3) ",457882031,180,"used","http://http2.mlstatic.com/D_981876-MLM49764961985_042022-O.jpg",NA,NA
"MLM595939267","Moto G5 Nuevos",237297977,3500,"new","http://http2.mlstatic.com/D_974509-MLM26013981421_092017-I.jpg",NA,NA
"MLM1416372026","Moto G20",191301949,3999,"new","http://http2.mlstatic.com/D_747713-MLM49854841478_052022-O.jpg",NA,NA
"MLM1412139766"," Moto G60 128 Gb Plata 6 Gb Ram Sellado ¡envío Inmediato!",304649553,5843,"new","http://http2.mlstatic.com/D_764000-MLA49587674410_042022-O.jpg",NA,NA
"MLM1454017338","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Verde",346628663,6599,"new","http://http2.mlstatic.com/D_622985-MLM50613812194_072022-I.jpg",NA,NA
"MLM1470250666","Celular Motorola E20 Gris 32gb/2gb Ram - Telcel",62297661,2999,"new","http://http2.mlstatic.com/D_655249-MLM50932137866_072022-O.jpg",NA,NA
"MLM1453986077","Celular Motorola Xt2221-2 G52 6 Gb Ram 256 Gb Color Blanco",346628663,8399,"new","http://http2.mlstatic.com/D_651295-MLM50613724523_072022-I.jpg",NA,NA
"MLM1453965360","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Verde",414112680,6599,"new","http://http2.mlstatic.com/D_930107-MLM50613034548_072022-O.jpg",NA,NA
"MLM1460436026","Celular Motorola Xt2149-1 G50 5g 4gb Ram 128gb Color Azul",195485369,6599,"new","http://http2.mlstatic.com/D_814344-MLM50746297831_072022-I.jpg",NA,NA
"MLM1438662999","Smartphone 128gb/4gb Android11 Motorola Motog31/4+128-gr /vc",175084057,5956.99,"new","http://http2.mlstatic.com/D_995129-MLA49129352727_022022-O.jpg",NA,NA
"MLM580704333","Moto Z Con Moto Mods",202001562,10000,"new","http://http2.mlstatic.com/D_281825-MLM25507704177_042017-I.jpg",NA,NA
"MLM1481897489"," Moto G9 64gb 4gb Ram 4glte  Telefono Barato Nuevo Y Sellado",439655582,5299,"new","http://http2.mlstatic.com/D_950820-MLM51156127545_082022-O.jpg",NA,NA
"MLM1402618545"," Motorola Moto G51 5g 128 Gb Y 4 Ram- Dual Sim Indigo Blue",298218476,6550,"new","http://http2.mlstatic.com/D_732250-MLM49603342141_042022-O.jpg",NA,NA
"MLM1420383947","Smartphone Motorola Moto G51 5g:snapdragon 480+,ram De 4gb",226900267,6199,"new","http://http2.mlstatic.com/D_931419-MLM50420758058_062022-O.jpg",NA,NA
"MLM1374234525"," Moto G20 64 Gb Rosa Flamingo 4 Gb Ram",403788459,4050,"new","http://http2.mlstatic.com/D_729377-MLM49026347038_022022-O.jpg",NA,NA
"MLM1495930103","Celular Motorola Moto G8 Play 64gb 4gb Ram Negro Open Box",31967659,3399,"new","http://http2.mlstatic.com/D_889815-MLM51426051430_092022-O.jpg",NA,NA
"MLM592623685","Moto Z2 Play Nuevo At&t",171634160,7500,"new","http://http2.mlstatic.com/D_714483-MLM25956977879_092017-I.jpg",NA,NA
"MLM615282835","Motorola Moto G5 32gb+2gb Ram +13mpx+ Huella",267501058,3100,"not_specified","http://http2.mlstatic.com/D_658400-MLM26131136414_102017-I.jpg",NA,NA
"MLM1344755261","Motorola G9 Play",740938580,5500,"new","http://http2.mlstatic.com/D_737472-MLM48310250723_112021-O.jpg",NA,NA
"MLM558823709","Motorola Moto G (tercera Generación) - Negro - 8 Gb - Global",78060570,8278.63,"new","http://http2.mlstatic.com/D_632221-MLM20738094028_052016-I.jpg",NA,NA
"MLM1301074536","Celular Motorola One Visión 128 Gb ",677000914,8500,"new","http://http2.mlstatic.com/D_827213-MLM47268888209_082021-O.jpg",NA,NA
"MLM644526238","Celular Motorola Z2 Play Xt1",267807993,7799,"new","http://http2.mlstatic.com/D_927963-MLM28246172647_092018-I.jpg",NA,NA
"MLM1372336216"," Moto E20 Dual Sim 32gb Gris Grafito 2gb Ram Desbloqueado ",543318617,2850,"new","http://http2.mlstatic.com/D_600250-MLA48254561230_112021-O.jpg",NA,NA
"MLM1395003992","Celular Motorola G60 De 128gb Y 6 Gb De Ram",190180774,6999,"new","http://http2.mlstatic.com/D_969780-MLM49428001775_032022-O.jpg",NA,NA
"MLM1419651578","Teléfono Celular Motola G50  Tecnología 5g, 4gb De Ram Y 128",215372096,5200,"new","http://http2.mlstatic.com/D_801116-MLM49911790952_052022-O.jpg",NA,NA
"MLM1425966583","Moto G31 Dual Sim 128 Gb Gris Meteoro 4 Gb Ram + Lampara Led",412451959,6049,"new","http://http2.mlstatic.com/D_697511-MLM50029642645_052022-O.jpg",NA,NA
"MLM1426799553","Moto G60",531777169,5500,"new","http://http2.mlstatic.com/D_909916-MLM50048109075_052022-O.jpg",NA,NA
"MLM1367839215","Celular Motorola One Macro 64gb Nuevo",480609992,5000,"new","http://http2.mlstatic.com/D_748235-MLA41664239359_052020-O.jpg",NA,NA
"MLM1363435547"," Moto E7i Power 32 Gb Azul 2 Gb Ram",445476514,3299,"new","http://http2.mlstatic.com/D_995088-MLA47136315006_082021-O.jpg",NA,NA
"MLM868560898","Moto E6s (2020) 32 Gb Gris Oscuro 2 Gb Ram",62212398,3199,"new","http://http2.mlstatic.com/D_893286-MLA43440454015_092020-O.jpg",NA,NA
"MLM952466131","Motorola One Zoom 128 Gb Gris Eléctrico 4 Gb Ram",433640981,5899,"new","http://http2.mlstatic.com/D_687383-MLM46927296908_072021-O.jpg",NA,NA
"MLM1450127627"," Moto G22 Dual Sim 4+64gb Cam 50mp Pantalla 6.5 Factura ",215294626,3999,"new","http://http2.mlstatic.com/D_627595-MLA49703413654_042022-O.jpg",NA,NA
"MLM566983483","Motorola Moto Z Xt-1650 Lector De Huella 64 Gb 4 Ram + 3 Mod",4097701,9500,"new","http://http2.mlstatic.com/D_554905-MLM25094141649_102016-I.jpg",NA,NA
"MLM1502455619","Motorola Edge 20 128 Gb Negro 6 Gb Ram",63233141,8190,"new","http://http2.mlstatic.com/D_912906-MLM51532754762_092022-O.jpg",NA,NA
"MLM1454878321","Motorola G60:snapdragon 732g,ram De 6gb, Memoria De 128gb .",226900267,5099,"new","http://http2.mlstatic.com/D_615649-MLM50628636020_072022-O.jpg",NA,NA
"MLM1462036460","Celular Motorola G22",50723756,3799,"new","http://http2.mlstatic.com/D_941071-MLM50778181209_072022-O.jpg",NA,NA
"MLM1417095241","Moto E20 Nuevo Y Sellado",71163323,3299,"new","http://http2.mlstatic.com/D_937519-MLM49869780433_052022-O.jpg",NA,NA
"MLM615765566","Moto G5s Plus Nuevo",166724029,5999,"new","http://http2.mlstatic.com/D_702617-MLM26936296246_032018-I.jpg",NA,NA
"MLM1502044930"," Moto G (1st Gen.) 8 Gb Negro 1 Gb Ram",305633626,750,"new","http://http2.mlstatic.com/D_664280-MLM51583858562_092022-O.jpg",NA,NA
"MLM594019377","Moto G5 32gb Telcel Nuevo $4000",114655388,4000,"new","http://http2.mlstatic.com/D_964023-MLM25921607963_082017-I.jpg",NA,NA
"MLM1495980604","Celular Motorola Moto E7 Plus 64/4 Gb Ram Dual Azul Open Box",31967659,3899,"new","http://http2.mlstatic.com/D_770140-MLM51426935840_092022-O.jpg",NA,NA
"MLM1457020987","Motorola Moto Edge 30 5g 128gb 8gb Ram Nuevo Gris",682358118,10899,"new","http://http2.mlstatic.com/D_802577-MLM50683148159_072022-O.jpg",NA,NA
"MLM1420390103","Moto G51 5g: Snapdragon 480+,ram De 4gb, Memoria De 128gb",226900267,6799,"new","http://http2.mlstatic.com/D_925493-MLM51233426966_082022-O.jpg",NA,NA
"MLM638102979","Moto X4 At&t",102531233,7000,"new","http://http2.mlstatic.com/D_723971-MLM27960309428_082018-I.jpg",NA,NA
"MLM1400822693","Smartphone Motorola G50 5g 6.5 128gb/4gb Xt2149-1 Motg50 /v",175084057,7210.99,"new","http://http2.mlstatic.com/D_746215-MLA47709012871_092021-O.jpg",NA,NA
"MLM1416399934"," Moto G8 Power Dual Sim 64 Gb Gris 4 Gb Ram",579562180,6499,"new","http://http2.mlstatic.com/D_784820-MLA41663893753_052020-O.jpg",NA,NA
"MLM1501017439","Moto E6i 32 Gb Gris Movistar",548627793,2312,"new","http://http2.mlstatic.com/D_980682-MLM51511811405_092022-I.jpg",NA,NA
"MLM1453992550"," Moto G20 64 Gb Azul Cielo 4 Gb Ram",82704727,3600,"new","http://http2.mlstatic.com/D_796920-MLM51092187584_082022-O.jpg",NA,NA
"MLM1474365533","Motorola E6s",375907266,3199,"new","http://http2.mlstatic.com/D_963347-MLM51005030261_082022-O.jpg",NA,NA
"MLM1398595875"," Moto G31 Dual Sim 128 Gb Gris Meteoro 4 Gb Ram",412451959,5899,"new","http://http2.mlstatic.com/D_888782-MLA49129434854_022022-O.jpg",NA,NA
"MLM633901877","Moto Z2 Play 4 Gb Ram 64 Gb  Acc S E L L A D O S",4097701,7200,"new","http://http2.mlstatic.com/D_807606-MLM25950082684_092017-I.jpg",NA,NA
"MLM1497452829"," Moto G22 Dual Sim 128gb 4gb Ram 90hz Camara 50mpx +micro Sd",21618875,3999,"new","http://http2.mlstatic.com/D_792367-MLM51457233950_092022-O.jpg",NA,NA
"MLM1363573274"," Moto E7i Power 32 Gb Naranja 2 Gb Ram",445476514,3299,"new","http://http2.mlstatic.com/D_716428-MLA47136315018_082021-O.jpg",NA,NA
"MLM1425741985","Moto G31 128 Gb 4 Gb Ram + Auriculares Earbuds Motorola Azul",412451959,5988,"new","http://http2.mlstatic.com/D_803869-MLM50024632796_052022-O.jpg",NA,NA
"MLM931647745","Celular Motorola E6s",97150291,4200,"new","http://http2.mlstatic.com/D_839650-MLM46368393188_062021-O.jpg",NA,NA
"MLM649170280","Moto Z 2 Play Pregunga Promoción",285930970,5900,"new","http://http2.mlstatic.com/D_733682-MLM28472070636_102018-I.jpg",NA,NA
"MLM1412184097","Celular Motorola Moto G31 Dual Sim Huella 128gb 4gbram Gris ",564689945,5150,"new","http://http2.mlstatic.com/D_888782-MLA49129434854_022022-O.jpg",NA,NA
"MLM1497381551","Celular Moto G32 6.5'' 4gb + 128gb Gris Desbloqueado",527927603,5699,"new","http://http2.mlstatic.com/D_798324-MLA51447155245_092022-O.jpg",NA,NA
"MLM1438643952","Motorola G50 5g 6.5  128gb/4gb Xt2149-1 Motg50-a Color A /v",175084057,6026.99,"new","http://http2.mlstatic.com/D_824449-MLA49432427236_032022-O.jpg",NA,NA
"MLM1411529177","Célular Moto G20 64gb Rosa",43228211,4599,"new","http://http2.mlstatic.com/D_771843-MLM49764010885_042022-O.jpg",NA,NA
"MLM838178143","Celular Moto G9 Play",340088554,5499,"new","http://http2.mlstatic.com/D_926286-MLM44051761690_112020-O.jpg",NA,NA
"MLM1425723130","Moto G31 128 Gb 4 Gb Ram + Auriculares Earbuds Motorola Rojo",412451959,5988,"new","http://http2.mlstatic.com/D_650559-MLM50024807528_052022-O.jpg",NA,NA
"MLM634506272","Moto Z2 Play Nuevo",301333624,6499,"new","http://http2.mlstatic.com/D_691389-MLM27799386847_072018-I.jpg",NA,NA
"MLM1407716213","Motorola Moto E20 Hd+ Max  Visión 2 + 32 Gigas",95603535,3500,"new","http://http2.mlstatic.com/D_954716-MLM49697719088_042022-O.jpg",NA,NA
"MLM1348685106"," Moto E7 32 Gb 2 Gb Ram Desbloqueado",361413935,2899,"new","http://http2.mlstatic.com/D_981251-MLA46651910517_072021-O.jpg",NA,NA
